Name                                           Type               Forward_MACs    FPercent    Memory       MPercent    Params      PPercent    InShape       OutShape
/layer2/layer2.5/conv2/Conv                    Conv               115,705,856     1.00%       991,744      0.21%       147,584     0.25%       1x128x28x28   1x128x28x28
/layer2/layer2.5/relu_1/Relu                   Relu               100,352         0.00%       401,408      0.09%       0           0.00%       1x128x28x28   1x128x28x28
/layer2/layer2.5/conv3/Conv                    Conv               51,781,632      0.45%       1,869,824    0.40%       66,048      0.11%       1x128x28x28   1x512x28x28
/layer2/layer2.5/Add                           Add                401,408         0.00%       1,605,632    0.34%       0           0.00%       1x512x28x28   1x512x28x28
/layer2/layer2.5/relu_2/Relu                   Relu               401,408         0.00%       1,605,632    0.34%       0           0.00%       1x512x28x28   1x512x28x28
/layer2/layer2.6/conv1/Conv                    Conv               51,480,576      0.44%       664,064      0.14%       65,664      0.11%       1x512x28x28   1x128x28x28
/layer2/layer2.6/relu/Relu                     Relu               100,352         0.00%       401,408      0.09%       0           0.00%       1x128x28x28   1x128x28x28
/layer2/layer2.6/conv2/Conv                    Conv               115,705,856     1.00%       991,744      0.21%       147,584     0.25%       1x128x28x28   1x128x28x28
/layer2/layer2.6/relu_1/Relu                   Relu               100,352         0.00%       401,408      0.09%       0           0.00%       1x128x28x28   1x128x28x28
/layer2/layer2.6/conv3/Conv                    Conv               51,781,632      0.45%       1,869,824    0.40%       66,048      0.11%       1x128x28x28   1x512x28x28
/layer2/layer2.6/Add                           Add                401,408         0.00%       1,605,632    0.34%       0           0.00%       1x512x28x28   1x512x28x28
/layer2/layer2.6/relu_2/Relu                   Relu               401,408         0.00%       1,605,632    0.34%       0           0.00%       1x512x28x28   1x512x28x28
/layer2/layer2.7/conv1/Conv                    Conv               51,480,576      0.44%       664,064      0.14%       65,664      0.11%       1x512x28x28   1x128x28x28
/layer2/layer2.7/relu/Relu                     Relu               100,352         0.00%       401,408      0.09%       0           0.00%       1x128x28x28   1x128x28x28
/layer2/layer2.7/conv2/Conv                    Conv               115,705,856     1.00%       991,744      0.21%       147,584     0.25%       1x128x28x28   1x128x28x28
/layer2/layer2.7/relu_1/Relu                   Relu               100,352         0.00%       401,408      0.09%       0           0.00%       1x128x28x28   1x128x28x28
/layer2/layer2.7/conv3/Conv                    Conv               51,781,632      0.45%       1,869,824    0.40%       66,048      0.11%       1x128x28x28   1x512x28x28
/layer2/layer2.7/Add                           Add                401,408         0.00%       1,605,632    0.34%       0           0.00%       1x512x28x28   1x512x28x28
/layer2/layer2.7/relu_2/Relu                   Relu               401,408         0.00%       1,605,632    0.34%       0           0.00%       1x512x28x28   1x512x28x28
/layer3/layer3.0/conv1/Conv                    Conv               102,961,152     0.89%       1,328,128    0.28%       131,328     0.22%       1x512x28x28   1x256x28x28
/layer3/layer3.0/downsample/downsample.0/Conv  Conv               102,961,152     0.89%       2,904,064    0.62%       525,312     0.87%       1x512x28x28   1x1024x14x14
/layer3/layer3.0/relu/Relu                     Relu               200,704         0.00%       802,816      0.17%       0           0.00%       1x256x28x28   1x256x28x28
/layer3/layer3.0/conv2/Conv                    Conv               115,655,680     1.00%       2,561,024    0.55%       590,080     0.98%       1x256x28x28   1x256x14x14
/layer3/layer3.0/relu_1/Relu                   Relu               50,176          0.00%       200,704      0.04%       0           0.00%       1x256x14x14   1x256x14x14
/layer3/layer3.0/conv3/Conv                    Conv               51,580,928      0.45%       1,855,488    0.40%       263,168     0.44%       1x256x14x14   1x1024x14x14
/layer3/layer3.0/Add                           Add                200,704         0.00%       802,816      0.17%       0           0.00%       1x1024x14x14  1x1024x14x14
/layer3/layer3.0/relu_2/Relu                   Relu               200,704         0.00%       802,816      0.17%       0           0.00%       1x1024x14x14  1x1024x14x14
/layer3/layer3.1/conv1/Conv                    Conv               51,430,400      0.44%       1,250,304    0.27%       262,400     0.44%       1x1024x14x14  1x256x14x14
/layer3/layer3.1/relu/Relu                     Relu               50,176          0.00%       200,704      0.04%       0           0.00%       1x256x14x14   1x256x14x14
/layer3/layer3.1/conv2/Conv                    Conv               115,655,680     1.00%       2,561,024    0.55%       590,080     0.98%       1x256x14x14   1x256x14x14
/layer3/layer3.1/relu_1/Relu                   Relu               50,176          0.00%       200,704      0.04%       0           0.00%       1x256x14x14   1x256x14x14
/layer3/layer3.1/conv3/Conv                    Conv               51,580,928      0.45%       1,855,488    0.40%       263,168     0.44%       1x256x14x14   1x1024x14x14
/layer3/layer3.1/Add                           Add                200,704         0.00%       802,816      0.17%       0           0.00%       1x1024x14x14  1x1024x14x14
/layer3/layer3.1/relu_2/Relu                   Relu               200,704         0.00%       802,816      0.17%       0           0.00%       1x1024x14x14  1x1024x14x14
/layer3/layer3.2/conv1/Conv                    Conv               51,430,400      0.44%       1,250,304    0.27%       262,400     0.44%       1x1024x14x14  1x256x14x14
/layer3/layer3.2/relu/Relu                     Relu               50,176          0.00%       200,704      0.04%       0           0.00%       1x256x14x14   1x256x14x14
/layer3/layer3.2/conv2/Conv                    Conv               115,655,680     1.00%       2,561,024    0.55%       590,080     0.98%       1x256x14x14   1x256x14x14
/layer3/layer3.2/relu_1/Relu                   Relu               50,176          0.00%       200,704      0.04%       0           0.00%       1x256x14x14   1x256x14x14
/layer3/layer3.2/conv3/Conv                    Conv               51,580,928      0.45%       1,855,488    0.40%       263,168     0.44%       1x256x14x14   1x1024x14x14
/layer3/layer3.2/Add                           Add                200,704         0.00%       802,816      0.17%       0           0.00%       1x1024x14x14  1x1024x14x14
/layer3/layer3.2/relu_2/Relu                   Relu               200,704         0.00%       802,816      0.17%       0           0.00%       1x1024x14x14  1x1024x14x14
/layer3/layer3.3/conv1/Conv                    Conv               51,430,400      0.44%       1,250,304    0.27%       262,400     0.44%       1x1024x14x14  1x256x14x14
/layer3/layer3.3/relu/Relu                     Relu               50,176          0.00%       200,704      0.04%       0           0.00%       1x256x14x14   1x256x14x14
/layer3/layer3.3/conv2/Conv                    Conv               115,655,680     1.00%       2,561,024    0.55%       590,080     0.98%       1x256x14x14   1x256x14x14
/layer3/layer3.3/relu_1/Relu                   Relu               50,176          0.00%       200,704      0.04%       0           0.00%       1x256x14x14   1x256x14x14
/layer3/layer3.3/conv3/Conv                    Conv               51,580,928      0.45%       1,855,488    0.40%       263,168     0.44%       1x256x14x14   1x1024x14x14
/layer3/layer3.3/Add                           Add                200,704         0.00%       802,816      0.17%       0           0.00%       1x1024x14x14  1x1024x14x14
/layer3/layer3.3/relu_2/Relu                   Relu               200,704         0.00%       802,816      0.17%       0           0.00%       1x1024x14x14  1x1024x14x14
/layer3/layer3.4/conv1/Conv                    Conv               51,430,400      0.44%       1,250,304    0.27%       262,400     0.44%       1x1024x14x14  1x256x14x14
/layer3/layer3.4/relu/Relu                     Relu               50,176          0.00%       200,704      0.04%       0           0.00%       1x256x14x14   1x256x14x14
/layer3/layer3.4/conv2/Conv                    Conv               115,655,680     1.00%       2,561,024    0.55%       590,080     0.98%       1x256x14x14   1x256x14x14
/layer3/layer3.4/relu_1/Relu                   Relu               50,176          0.00%       200,704      0.04%       0           0.00%       1x256x14x14   1x256x14x14
/layer3/layer3.4/conv3/Conv                    Conv               51,580,928      0.45%       1,855,488    0.40%       263,168     0.44%       1x256x14x14   1x1024x14x14
/layer3/layer3.4/Add                           Add                200,704         0.00%       802,816      0.17%       0           0.00%       1x1024x14x14  1x1024x14x14
/layer3/layer3.4/relu_2/Relu                   Relu               200,704         0.00%       802,816      0.17%       0           0.00%       1x1024x14x14  1x1024x14x14
/layer3/layer3.5/conv1/Conv                    Conv               51,430,400      0.44%       1,250,304    0.27%       262,400     0.44%       1x1024x14x14  1x256x14x14
/layer3/layer3.5/relu/Relu                     Relu               50,176          0.00%       200,704      0.04%       0           0.00%       1x256x14x14   1x256x14x14
/layer3/layer3.5/conv2/Conv                    Conv               115,655,680     1.00%       2,561,024    0.55%       590,080     0.98%       1x256x14x14   1x256x14x14
/layer3/layer3.5/relu_1/Relu                   Relu               50,176          0.00%       200,704      0.04%       0           0.00%       1x256x14x14   1x256x14x14
/layer3/layer3.5/conv3/Conv                    Conv               51,580,928      0.45%       1,855,488    0.40%       263,168     0.44%       1x256x14x14   1x1024x14x14
/layer3/layer3.5/Add                           Add                200,704         0.00%       802,816      0.17%       0           0.00%       1x1024x14x14  1x1024x14x14
/layer3/layer3.5/relu_2/Relu                   Relu               200,704         0.00%       802,816      0.17%       0           0.00%       1x1024x14x14  1x1024x14x14
/layer3/layer3.6/conv1/Conv                    Conv               51,430,400      0.44%       1,250,304    0.27%       262,400     0.44%       1x1024x14x14  1x256x14x14
/layer3/layer3.6/relu/Relu                     Relu               50,176          0.00%       200,704      0.04%       0           0.00%       1x256x14x14   1x256x14x14
/layer3/layer3.6/conv2/Conv                    Conv               115,655,680     1.00%       2,561,024    0.55%       590,080     0.98%       1x256x14x14   1x256x14x14
/layer3/layer3.6/relu_1/Relu                   Relu               50,176          0.00%       200,704      0.04%       0           0.00%       1x256x14x14   1x256x14x14
/layer3/layer3.6/conv3/Conv                    Conv               51,580,928      0.45%       1,855,488    0.40%       263,168     0.44%       1x256x14x14   1x1024x14x14
/layer3/layer3.6/Add                           Add                200,704         0.00%       802,816      0.17%       0           0.00%       1x1024x14x14  1x1024x14x14
/layer3/layer3.6/relu_2/Relu                   Relu               200,704         0.00%       802,816      0.17%       0           0.00%       1x1024x14x14  1x1024x14x14
/layer3/layer3.7/conv1/Conv                    Conv               51,430,400      0.44%       1,250,304    0.27%       262,400     0.44%       1x1024x14x14  1x256x14x14
/layer3/layer3.7/relu/Relu                     Relu               50,176          0.00%       200,704      0.04%       0           0.00%       1x256x14x14   1x256x14x14
/layer3/layer3.7/conv2/Conv                    Conv               115,655,680     1.00%       2,561,024    0.55%       590,080     0.98%       1x256x14x14   1x256x14x14
/layer3/layer3.7/relu_1/Relu                   Relu               50,176          0.00%       200,704      0.04%       0           0.00%       1x256x14x14   1x256x14x14
/layer3/layer3.7/conv3/Conv                    Conv               51,580,928      0.45%       1,855,488    0.40%       263,168     0.44%       1x256x14x14   1x1024x14x14
/layer3/layer3.7/Add                           Add                200,704         0.00%       802,816      0.17%       0           0.00%       1x1024x14x14  1x1024x14x14
/layer3/layer3.7/relu_2/Relu                   Relu               200,704         0.00%       802,816      0.17%       0           0.00%       1x1024x14x14  1x1024x14x14
/layer3/layer3.8/conv1/Conv                    Conv               51,430,400      0.44%       1,250,304    0.27%       262,400     0.44%       1x1024x14x14  1x256x14x14
/layer3/layer3.8/relu/Relu                     Relu               50,176          0.00%       200,704      0.04%       0           0.00%       1x256x14x14   1x256x14x14
/layer3/layer3.8/conv2/Conv                    Conv               115,655,680     1.00%       2,561,024    0.55%       590,080     0.98%       1x256x14x14   1x256x14x14
/layer3/layer3.8/relu_1/Relu                   Relu               50,176          0.00%       200,704      0.04%       0           0.00%       1x256x14x14   1x256x14x14
/layer3/layer3.8/conv3/Conv                    Conv               51,580,928      0.45%       1,855,488    0.40%       263,168     0.44%       1x256x14x14   1x1024x14x14
/layer3/layer3.8/Add                           Add                200,704         0.00%       802,816      0.17%       0           0.00%       1x1024x14x14  1x1024x14x14
/layer3/layer3.8/relu_2/Relu                   Relu               200,704         0.00%       802,816      0.17%       0           0.00%       1x1024x14x14  1x1024x14x14
/layer3/layer3.9/conv1/Conv                    Conv               51,430,400      0.44%       1,250,304    0.27%       262,400     0.44%       1x1024x14x14  1x256x14x14
/layer3/layer3.9/relu/Relu                     Relu               50,176          0.00%       200,704      0.04%       0           0.00%       1x256x14x14   1x256x14x14
/layer3/layer3.9/conv2/Conv                    Conv               115,655,680     1.00%       2,561,024    0.55%       590,080     0.98%       1x256x14x14   1x256x14x14
/layer3/layer3.9/relu_1/Relu                   Relu               50,176          0.00%       200,704      0.04%       0           0.00%       1x256x14x14   1x256x14x14
/layer3/layer3.9/conv3/Conv                    Conv               51,580,928      0.45%       1,855,488    0.40%       263,168     0.44%       1x256x14x14   1x1024x14x14
/layer3/layer3.9/Add                           Add                200,704         0.00%       802,816      0.17%       0           0.00%       1x1024x14x14  1x1024x14x14
/layer3/layer3.9/relu_2/Relu                   Relu               200,704         0.00%       802,816      0.17%       0           0.00%       1x1024x14x14  1x1024x14x14
/layer3/layer3.10/conv1/Conv                   Conv               51,430,400      0.44%       1,250,304    0.27%       262,400     0.44%       1x1024x14x14  1x256x14x14
/layer3/layer3.10/relu/Relu                    Relu               50,176          0.00%       200,704      0.04%       0           0.00%       1x256x14x14   1x256x14x14
/layer3/layer3.10/conv2/Conv                   Conv               115,655,680     1.00%       2,561,024    0.55%       590,080     0.98%       1x256x14x14   1x256x14x14
/layer3/layer3.10/relu_1/Relu                  Relu               50,176          0.00%       200,704      0.04%       0           0.00%       1x256x14x14   1x256x14x14
/layer3/layer3.10/conv3/Conv                   Conv               51,580,928      0.45%       1,855,488    0.40%       263,168     0.44%       1x256x14x14   1x1024x14x14
/layer3/layer3.10/Add                          Add                200,704         0.00%       802,816      0.17%       0           0.00%       1x1024x14x14  1x1024x14x14
/layer3/layer3.10/relu_2/Relu                  Relu               200,704         0.00%       802,816      0.17%       0           0.00%       1x1024x14x14  1x1024x14x14
/layer3/layer3.11/conv1/Conv                   Conv               51,430,400      0.44%       1,250,304    0.27%       262,400     0.44%       1x1024x14x14  1x256x14x14
/layer3/layer3.11/relu/Relu                    Relu               50,176          0.00%       200,704      0.04%       0           0.00%       1x256x14x14   1x256x14x14
/layer3/layer3.11/conv2/Conv                   Conv               115,655,680     1.00%       2,561,024    0.55%       590,080     0.98%       1x256x14x14   1x256x14x14
/layer3/layer3.11/relu_1/Relu                  Relu               50,176          0.00%       200,704      0.04%       0           0.00%       1x256x14x14   1x256x14x14
/layer3/layer3.11/conv3/Conv                   Conv               51,580,928      0.45%       1,855,488    0.40%       263,168     0.44%       1x256x14x14   1x1024x14x14
/layer3/layer3.11/Add                          Add                200,704         0.00%       802,816      0.17%       0           0.00%       1x1024x14x14  1x1024x14x14
/layer3/layer3.11/relu_2/Relu                  Relu               200,704         0.00%       802,816      0.17%       0           0.00%       1x1024x14x14  1x1024x14x14
/layer3/layer3.12/conv1/Conv                   Conv               51,430,400      0.44%       1,250,304    0.27%       262,400     0.44%       1x1024x14x14  1x256x14x14
/layer3/layer3.12/relu/Relu                    Relu               50,176          0.00%       200,704      0.04%       0           0.00%       1x256x14x14   1x256x14x14
/layer3/layer3.12/conv2/Conv                   Conv               115,655,680     1.00%       2,561,024    0.55%       590,080     0.98%       1x256x14x14   1x256x14x14
/layer3/layer3.12/relu_1/Relu                  Relu               50,176          0.00%       200,704      0.04%       0           0.00%       1x256x14x14   1x256x14x14
/layer3/layer3.12/conv3/Conv                   Conv               51,580,928      0.45%       1,855,488    0.40%       263,168     0.44%       1x256x14x14   1x1024x14x14
/layer3/layer3.12/Add                          Add                200,704         0.00%       802,816      0.17%       0           0.00%       1x1024x14x14  1x1024x14x14
/layer3/layer3.12/relu_2/Relu                  Relu               200,704         0.00%       802,816      0.17%       0           0.00%       1x1024x14x14  1x1024x14x14
/layer3/layer3.13/conv1/Conv                   Conv               51,430,400      0.44%       1,250,304    0.27%       262,400     0.44%       1x1024x14x14  1x256x14x14
/layer3/layer3.13/relu/Relu                    Relu               50,176          0.00%       200,704      0.04%       0           0.00%       1x256x14x14   1x256x14x14
/layer3/layer3.13/conv2/Conv                   Conv               115,655,680     1.00%       2,561,024    0.55%       590,080     0.98%       1x256x14x14   1x256x14x14
/layer3/layer3.13/relu_1/Relu                  Relu               50,176          0.00%       200,704      0.04%       0           0.00%       1x256x14x14   1x256x14x14
/layer3/layer3.13/conv3/Conv                   Conv               51,580,928      0.45%       1,855,488    0.40%       263,168     0.44%       1x256x14x14   1x1024x14x14
/layer3/layer3.13/Add                          Add                200,704         0.00%       802,816      0.17%       0           0.00%       1x1024x14x14  1x1024x14x14
/layer3/layer3.13/relu_2/Relu                  Relu               200,704         0.00%       802,816      0.17%       0           0.00%       1x1024x14x14  1x1024x14x14
/layer3/layer3.14/conv1/Conv                   Conv               51,430,400      0.44%       1,250,304    0.27%       262,400     0.44%       1x1024x14x14  1x256x14x14
/layer3/layer3.14/relu/Relu                    Relu               50,176          0.00%       200,704      0.04%       0           0.00%       1x256x14x14   1x256x14x14
/layer3/layer3.14/conv2/Conv                   Conv               115,655,680     1.00%       2,561,024    0.55%       590,080     0.98%       1x256x14x14   1x256x14x14
/layer3/layer3.14/relu_1/Relu                  Relu               50,176          0.00%       200,704      0.04%       0           0.00%       1x256x14x14   1x256x14x14
/layer3/layer3.14/conv3/Conv                   Conv               51,580,928      0.45%       1,855,488    0.40%       263,168     0.44%       1x256x14x14   1x1024x14x14
/layer3/layer3.14/Add                          Add                200,704         0.00%       802,816      0.17%       0           0.00%       1x1024x14x14  1x1024x14x14
/layer3/layer3.14/relu_2/Relu                  Relu               200,704         0.00%       802,816      0.17%       0           0.00%       1x1024x14x14  1x1024x14x14
/layer3/layer3.15/conv1/Conv                   Conv               51,430,400      0.44%       1,250,304    0.27%       262,400     0.44%       1x1024x14x14  1x256x14x14
/layer3/layer3.15/relu/Relu                    Relu               50,176          0.00%       200,704      0.04%       0           0.00%       1x256x14x14   1x256x14x14
/layer3/layer3.15/conv2/Conv                   Conv               115,655,680     1.00%       2,561,024    0.55%       590,080     0.98%       1x256x14x14   1x256x14x14
/layer3/layer3.15/relu_1/Relu                  Relu               50,176          0.00%       200,704      0.04%       0           0.00%       1x256x14x14   1x256x14x14
/layer3/layer3.15/conv3/Conv                   Conv               51,580,928      0.45%       1,855,488    0.40%       263,168     0.44%       1x256x14x14   1x1024x14x14
/layer3/layer3.15/Add                          Add                200,704         0.00%       802,816      0.17%       0           0.00%       1x1024x14x14  1x1024x14x14
/layer3/layer3.15/relu_2/Relu                  Relu               200,704         0.00%       802,816      0.17%       0           0.00%       1x1024x14x14  1x1024x14x14
/layer3/layer3.16/conv1/Conv                   Conv               51,430,400      0.44%       1,250,304    0.27%       262,400     0.44%       1x1024x14x14  1x256x14x14
/layer3/layer3.16/relu/Relu                    Relu               50,176          0.00%       200,704      0.04%       0           0.00%       1x256x14x14   1x256x14x14
/layer3/layer3.16/conv2/Conv                   Conv               115,655,680     1.00%       2,561,024    0.55%       590,080     0.98%       1x256x14x14   1x256x14x14
/layer3/layer3.16/relu_1/Relu                  Relu               50,176          0.00%       200,704      0.04%       0           0.00%       1x256x14x14   1x256x14x14
/layer3/layer3.16/conv3/Conv                   Conv               51,580,928      0.45%       1,855,488    0.40%       263,168     0.44%       1x256x14x14   1x1024x14x14
/layer3/layer3.16/Add                          Add                200,704         0.00%       802,816      0.17%       0           0.00%       1x1024x14x14  1x1024x14x14
/layer3/layer3.16/relu_2/Relu                  Relu               200,704         0.00%       802,816      0.17%       0           0.00%       1x1024x14x14  1x1024x14x14
/layer3/layer3.17/conv1/Conv                   Conv               51,430,400      0.44%       1,250,304    0.27%       262,400     0.44%       1x1024x14x14  1x256x14x14
/layer3/layer3.17/relu/Relu                    Relu               50,176          0.00%       200,704      0.04%       0           0.00%       1x256x14x14   1x256x14x14
/layer3/layer3.17/conv2/Conv                   Conv               115,655,680     1.00%       2,561,024    0.55%       590,080     0.98%       1x256x14x14   1x256x14x14
