Name                                     Type        Forward_MACs    FPercent    Memory      MPercent    Params     PPercent    InShape       OutShape
/stage3/stage3.0/branch2/branch2.7/Relu  Relu        9,408           0.02%       37,632      0.19%       0          0.00%       1x48x14x14    1x48x14x14
/stage3/stage3.0/Transpose               Transpose   0               0.00%       75,264      0.38%       0          0.00%       1x2x48x14x14  1x48x2x14x14
/stage3/stage3.1/Add                     Add         1               0.00%       8           0.00%       0          0.00%       1             1
/stage3/stage3.1/Div                     Div         4               0.00%       8           0.00%       0          0.00%       1             1
/stage3/stage3.1/Mul                     Mul         1               0.00%       8           0.00%       0          0.00%       1             1
/stage3/stage3.1/Mul_1                   Mul         1               0.00%       8           0.00%       0          0.00%       1             1
/stage3/stage3.1/branch2/branch2.0/Conv  Conv        460,992         1.07%       47,040      0.24%       2,352      0.17%       1x48x14x14    1x48x14x14
/stage3/stage3.1/branch2/branch2.2/Relu  Relu        9,408           0.02%       37,632      0.19%       0          0.00%       1x48x14x14    1x48x14x14
/stage3/stage3.1/branch2/branch2.3/Conv  Conv        94,080          0.22%       39,552      0.20%       480        0.04%       1x48x14x14    1x48x14x14
/stage3/stage3.1/branch2/branch2.5/Conv  Conv        460,992         1.07%       47,040      0.24%       2,352      0.17%       1x48x14x14    1x48x14x14
/stage3/stage3.1/branch2/branch2.7/Relu  Relu        9,408           0.02%       37,632      0.19%       0          0.00%       1x48x14x14    1x48x14x14
/stage3/stage3.1/Transpose               Transpose   0               0.00%       75,264      0.38%       0          0.00%       1x2x48x14x14  1x48x2x14x14
/stage3/stage3.2/Add                     Add         1               0.00%       8           0.00%       0          0.00%       1             1
/stage3/stage3.2/Div                     Div         4               0.00%       8           0.00%       0          0.00%       1             1
/stage3/stage3.2/Mul                     Mul         1               0.00%       8           0.00%       0          0.00%       1             1
/stage3/stage3.2/Mul_1                   Mul         1               0.00%       8           0.00%       0          0.00%       1             1
/stage3/stage3.2/branch2/branch2.0/Conv  Conv        460,992         1.07%       47,040      0.24%       2,352      0.17%       1x48x14x14    1x48x14x14
/stage3/stage3.2/branch2/branch2.2/Relu  Relu        9,408           0.02%       37,632      0.19%       0          0.00%       1x48x14x14    1x48x14x14
/stage3/stage3.2/branch2/branch2.3/Conv  Conv        94,080          0.22%       39,552      0.20%       480        0.04%       1x48x14x14    1x48x14x14
/stage3/stage3.2/branch2/branch2.5/Conv  Conv        460,992         1.07%       47,040      0.24%       2,352      0.17%       1x48x14x14    1x48x14x14
/stage3/stage3.2/branch2/branch2.7/Relu  Relu        9,408           0.02%       37,632      0.19%       0          0.00%       1x48x14x14    1x48x14x14
/stage3/stage3.2/Transpose               Transpose   0               0.00%       75,264      0.38%       0          0.00%       1x2x48x14x14  1x48x2x14x14
/stage3/stage3.3/Add                     Add         1               0.00%       8           0.00%       0          0.00%       1             1
/stage3/stage3.3/Div                     Div         4               0.00%       8           0.00%       0          0.00%       1             1
/stage3/stage3.3/Mul                     Mul         1               0.00%       8           0.00%       0          0.00%       1             1
/stage3/stage3.3/Mul_1                   Mul         1               0.00%       8           0.00%       0          0.00%       1             1
/stage3/stage3.3/branch2/branch2.0/Conv  Conv        460,992         1.07%       47,040      0.24%       2,352      0.17%       1x48x14x14    1x48x14x14
/stage3/stage3.3/branch2/branch2.2/Relu  Relu        9,408           0.02%       37,632      0.19%       0          0.00%       1x48x14x14    1x48x14x14
/stage3/stage3.3/branch2/branch2.3/Conv  Conv        94,080          0.22%       39,552      0.20%       480        0.04%       1x48x14x14    1x48x14x14
/stage3/stage3.3/branch2/branch2.5/Conv  Conv        460,992         1.07%       47,040      0.24%       2,352      0.17%       1x48x14x14    1x48x14x14
